Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,TenureBand,IncomeQuartile,JobSatisfactionLabel,recruiting_pct_of_salary,onboarding_pct_of_salary,months_vacant,ramp_months,ramp_productivity_loss,annual_salary,cost_recruiting,cost_onboarding,cost_vacancy,cost_ramp,replacement_cost,replacement_cost_pct_salary
50,No,Travel_Rarely,1126,Engineering,1,2,Medical,997,4,Male,66,3,4,Engineering Director,4,Divorced,17399,6615,9,No,22,4,3,1,32,1,2,5,4,1,3,0,4-6 yrs,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,208788,41757.600000000006,20878.800000000003,52197.0,52197.0,167030.40000000002,0.8000000000000002
33,No,Travel_Frequently,827,Engineering,1,4,Other,998,3,Female,84,4,2,Solutions Consultant,2,Married,5488,20161,1,Yes,13,3,1,1,6,2,3,6,5,1,2,0,4-6 yrs,Q3,2 Medium,0.2,0.1,2.0,3,0.5,65856,13171.2,6585.6,10976.0,8232.0,38964.8,0.5916666666666667
41,No,Travel_Frequently,840,Engineering,9,3,Medical,999,1,Male,64,3,5,Engineering Director,3,Divorced,19419,3735,2,No,17,3,2,1,21,2,4,18,16,0,11,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,4.0,6,0.5,233028,46605.600000000006,23302.800000000003,77676.0,58257.0,205841.40000000002,0.8833333333333334
27,No,Travel_Rarely,1134,Engineering,16,4,Technical Degree,1001,3,Female,37,3,1,QA / Support Engineer,2,Married,2811,12086,9,No,14,3,2,1,4,2,3,2,2,2,2,0,2-3 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,33732,6746.400000000001,3373.2000000000003,4216.5,4216.5,18552.6,0.5499999999999999
45,No,Non-Travel,248,Engineering,23,2,Life Sciences,1002,4,Male,42,3,2,QA / Support Engineer,1,Married,3633,14039,1,Yes,15,3,3,1,9,2,3,9,8,0,8,0,7-10 yrs,Q2,1 Low,0.2,0.1,2.0,3,0.5,43596,8719.2,4359.6,7266.0,5449.5,25794.300000000003,0.5916666666666668
47,No,Travel_Rarely,955,Sales,4,2,Life Sciences,1003,4,Female,83,3,2,Sales Executive,4,Single,4163,8571,1,Yes,17,3,3,0,9,0,3,9,0,0,7,0,7-10 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,49956,9991.2,4995.6,8326.0,6244.5,29557.300000000003,0.5916666666666667
30,Yes,Travel_Rarely,138,Engineering,22,3,Life Sciences,1004,1,Female,48,3,1,Software Engineer,3,Married,2132,11539,4,Yes,11,3,2,0,7,2,3,5,2,0,1,1,4-6 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,25584,5116.8,2558.4,3198.0,3198.0,14071.2,0.55
50,No,Travel_Rarely,939,Engineering,24,3,Life Sciences,1005,4,Male,95,3,4,Platform / DevOps Lead,3,Married,13973,4161,3,Yes,18,3,4,1,22,2,3,12,11,1,5,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,3.0,6,0.5,167676,33535.200000000004,16767.600000000002,41919.0,41919.0,134140.8,0.7999999999999999
38,No,Travel_Frequently,1391,Engineering,10,1,Medical,1006,3,Male,66,3,1,Software Engineer,3,Married,2684,12127,0,No,17,3,2,1,3,0,2,2,1,0,2,0,2-3 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,32208,6441.6,3220.8,4026.0,4026.0,17714.4,0.55
46,No,Travel_Rarely,566,Engineering,7,2,Medical,1007,4,Male,75,3,3,Platform / DevOps Lead,3,Divorced,10845,24208,6,No,13,3,2,1,13,3,3,8,7,0,7,0,7-10 yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,130140,26028.0,13014.0,27112.5,21690.0,87844.5,0.675
24,No,Travel_Rarely,1206,Engineering,17,1,Medical,1009,4,Female,41,2,2,Platform / DevOps Lead,3,Divorced,4377,24117,1,No,15,3,2,2,5,6,3,4,2,3,2,0,4-6 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,52524,10504.800000000001,5252.400000000001,8754.0,6565.5,31076.7,0.5916666666666667
35,Yes,Travel_Rarely,622,Engineering,14,4,Other,1010,3,Male,39,2,1,QA / Support Engineer,2,Divorced,3743,10074,1,Yes,24,4,4,1,5,2,1,4,2,0,2,1,4-6 yrs,Q2,2 Medium,0.2,0.1,1.5,3,0.5,44916,8983.2,4491.6,5614.5,5614.5,24703.800000000003,0.55
31,No,Travel_Frequently,853,Engineering,1,1,Life Sciences,1011,3,Female,96,3,2,Platform / DevOps Lead,1,Married,4148,11275,1,No,12,3,3,1,4,1,3,4,3,0,3,0,4-6 yrs,Q2,1 Low,0.2,0.1,2.0,3,0.5,49776,9955.2,4977.6,8296.0,6222.0,29450.800000000003,0.5916666666666667
18,No,Non-Travel,287,Engineering,5,2,Life Sciences,1012,2,Male,73,3,1,Software Engineer,4,Single,1051,13493,1,No,15,3,4,0,0,2,3,0,0,0,0,0,0-1 yr,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,12612,2522.4,1261.2,1576.5,1576.5,6936.6,0.55
54,No,Travel_Rarely,1441,Engineering,17,3,Technical Degree,1013,3,Female,56,3,3,Platform / DevOps Lead,3,Married,10739,13943,8,No,11,3,3,1,22,2,3,10,7,0,8,0,7-10 yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,128868,25773.600000000002,12886.800000000001,26847.5,21478.0,86985.9,0.6749999999999999
35,No,Travel_Rarely,583,Engineering,25,4,Medical,1014,3,Female,57,3,3,Solutions Consultant,3,Divorced,10388,6975,1,Yes,11,3,3,1,16,3,2,16,10,10,1,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,124656,24931.2,12465.6,25970.0,20776.0,84142.8,0.675
30,No,Travel_Rarely,153,Engineering,8,2,Life Sciences,1015,2,Female,73,4,3,Engineering Director,1,Married,11416,17802,0,Yes,12,3,3,3,9,4,2,8,7,1,7,0,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,136992,27398.4,13699.2,28540.0,22832.0,92469.6,0.675
20,Yes,Travel_Rarely,1097,Engineering,11,3,Medical,1016,4,Female,98,2,1,Software Engineer,1,Single,2600,18275,1,Yes,15,3,1,0,1,2,3,1,0,0,0,1,0-1 yr,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,31200,6240.0,3120.0,3900.0,3900.0,17160.0,0.55
30,Yes,Travel_Frequently,109,Engineering,5,3,Medical,1017,2,Female,60,3,1,QA / Support Engineer,2,Single,2422,25725,0,No,17,3,1,0,4,3,3,3,2,1,2,1,2-3 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,29064,5812.8,2906.4,3633.0,3633.0,15985.2,0.55
26,No,Travel_Rarely,1066,Engineering,2,2,Medical,1018,4,Male,32,4,2,Platform / DevOps Lead,4,Married,5472,3334,1,No,12,3,2,0,8,2,3,8,7,1,3,0,7-10 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,65664,13132.800000000001,6566.400000000001,10944.0,8208.0,38851.2,0.5916666666666667
22,No,Travel_Rarely,217,Engineering,8,1,Life Sciences,1019,2,Male,94,1,1,QA / Support Engineer,1,Married,2451,6881,1,No,15,3,1,1,4,3,2,4,3,1,1,0,4-6 yrs,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,29412,5882.400000000001,2941.2000000000003,3676.5,3676.5,16176.6,0.55
48,No,Travel_Rarely,277,Engineering,6,3,Life Sciences,1022,1,Male,97,2,2,Solutions Consultant,3,Single,4240,13119,2,No,13,3,4,0,19,0,3,2,2,2,2,0,2-3 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,50880,10176.0,5088.0,8480.0,6360.0,30104.0,0.5916666666666667
48,No,Travel_Rarely,1355,Engineering,4,4,Life Sciences,1024,3,Male,78,2,3,Solutions Consultant,3,Single,10999,22245,7,No,14,3,2,0,27,3,3,15,11,4,8,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,131988,26397.600000000002,13198.800000000001,27497.5,21998.0,89091.9,0.6749999999999999
41,No,Travel_Rarely,549,Engineering,7,2,Medical,1025,4,Female,42,3,2,Platform / DevOps Lead,3,Single,5003,23371,6,No,14,3,2,0,8,6,3,2,2,2,1,0,2-3 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,60036,12007.2,6003.6,10006.0,7504.5,35521.3,0.5916666666666667
39,No,Travel_Rarely,466,Engineering,1,1,Life Sciences,1026,4,Female,65,2,4,Platform / DevOps Lead,4,Married,12742,7060,1,No,16,3,3,1,21,3,3,21,6,11,8,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,152904,30580.800000000003,15290.400000000001,38226.0,38226.0,122323.20000000001,0.8
27,No,Travel_Rarely,1055,Engineering,2,4,Life Sciences,1027,1,Female,47,3,2,Platform / DevOps Lead,4,Married,4227,4658,0,No,18,3,2,1,4,2,3,3,2,2,2,0,2-3 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,50724,10144.800000000001,5072.400000000001,8454.0,6340.5,30011.7,0.5916666666666667
35,No,Travel_Rarely,802,Engineering,10,3,Other,1028,2,Male,45,3,1,QA / Support Engineer,4,Divorced,3917,9541,1,No,20,4,1,1,3,4,2,3,2,1,2,0,2-3 yrs,Q2,4 Very High,0.2,0.1,1.5,3,0.5,47004,9400.800000000001,4700.400000000001,5875.5,5875.5,25852.2,0.55
42,No,Travel_Rarely,265,Sales,5,2,Marketing,1029,4,Male,90,3,5,Manager,3,Married,18303,7770,6,No,13,3,2,0,21,3,4,1,0,0,0,0,0-1 yr,Q4 (highest),3 High,0.2,0.1,4.0,6,0.5,219636,43927.200000000004,21963.600000000002,73212.0,54909.0,194011.8,0.8833333333333333
50,No,Travel_Rarely,804,Engineering,9,3,Life Sciences,1030,1,Male,64,3,1,QA / Support Engineer,4,Married,2380,20165,4,No,18,3,2,0,8,5,3,1,0,0,0,0,0-1 yr,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,28560,5712.0,2856.0,3570.0,3570.0,15708.0,0.55
59,No,Travel_Rarely,715,Engineering,2,3,Life Sciences,1032,3,Female,69,2,4,Platform / DevOps Lead,4,Single,13726,21829,3,Yes,13,3,1,0,30,4,3,5,3,4,3,0,4-6 yrs,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,164712,32942.4,16471.2,41178.0,41178.0,131769.6,0.8
37,Yes,Travel_Rarely,1141,Engineering,11,2,Medical,1033,1,Female,61,1,2,Solutions Consultant,2,Married,4777,14382,5,No,15,3,1,0,15,2,1,1,0,0,0,1,0-1 yr,Q2,2 Medium,0.2,0.1,2.0,3,0.5,57324,11464.800000000001,5732.400000000001,9554.0,7165.5,33916.7,0.5916666666666666
55,No,Travel_Frequently,135,Engineering,18,4,Medical,1034,3,Male,62,3,2,Solutions Consultant,2,Married,6385,12992,3,Yes,14,3,4,2,17,3,3,8,7,6,7,0,7-10 yrs,Q3,2 Medium,0.2,0.1,2.0,3,0.5,76620,15324.0,7662.0,12770.0,9577.5,45333.5,0.5916666666666667
41,No,Non-Travel,247,Engineering,7,1,Life Sciences,1035,2,Female,55,1,5,Engineering Director,3,Divorced,19973,20284,1,No,22,4,2,2,21,3,3,21,16,5,10,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,4.0,6,0.5,239676,47935.200000000004,23967.600000000002,79892.0,59919.0,211713.8,0.8833333333333333
38,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,1036,2,Male,42,3,2,Sales Executive,4,Single,6861,4981,8,Yes,12,3,3,0,19,1,3,1,0,0,0,0,0-1 yr,Q3,4 Very High,0.2,0.1,2.0,3,0.5,82332,16466.4,8233.2,13722.0,10291.5,48713.100000000006,0.5916666666666668
26,Yes,Non-Travel,265,Sales,29,2,Medical,1037,2,Male,79,1,2,Sales Executive,1,Single,4969,21813,8,No,18,3,4,0,7,6,3,2,2,2,2,1,2-3 yrs,Q3,1 Low,0.2,0.1,2.0,3,0.5,59628,11925.6,5962.8,9938.0,7453.5,35279.9,0.5916666666666667
52,Yes,Travel_Rarely,266,Sales,2,1,Marketing,1038,1,Female,57,1,5,Manager,4,Married,19845,25846,1,No,15,3,4,1,33,3,3,32,14,6,9,1,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,4.0,6,0.5,238140,47628.0,23814.0,79380.0,59535.0,210357.0,0.8833333333333333
44,No,Travel_Rarely,1448,Sales,28,3,Medical,1039,4,Female,53,4,4,Sales Executive,4,Married,13320,11737,3,Yes,18,3,3,1,23,2,3,12,11,11,11,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,159840,31968.0,15984.0,39960.0,39960.0,127872.0,0.8
50,No,Non-Travel,145,Sales,1,3,Life Sciences,1040,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,No,12,3,1,1,19,3,3,18,7,0,13,0,10+ yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,76164,15232.800000000001,7616.400000000001,12694.0,9520.5,45063.7,0.5916666666666667
36,Yes,Travel_Rarely,885,Engineering,16,4,Life Sciences,1042,3,Female,43,4,1,QA / Support Engineer,1,Single,2743,8269,1,No,16,3,3,0,18,1,3,17,13,15,14,1,10+ yrs,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,32916,6583.200000000001,3291.6000000000004,4114.5,4114.5,18103.800000000003,0.55
39,No,Travel_Frequently,945,Engineering,22,3,Medical,1043,4,Female,82,3,3,Platform / DevOps Lead,1,Single,10880,5083,1,Yes,13,3,3,0,21,2,3,21,6,2,8,0,10+ yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,130560,26112.0,13056.0,27200.0,21760.0,88128.0,0.675
33,No,Non-Travel,1038,Sales,8,1,Life Sciences,1044,2,Female,88,2,1,Sales Representative,4,Single,2342,21437,0,No,19,3,4,0,3,2,2,2,2,2,2,0,2-3 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,28104,5620.8,2810.4,3513.0,3513.0,15457.2,0.55
45,No,Travel_Rarely,1234,Sales,11,2,Life Sciences,1045,4,Female,90,3,4,Manager,4,Married,17650,5404,3,No,13,3,2,1,26,4,4,9,3,1,1,0,7-10 yrs,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,211800,42360.0,21180.0,52950.0,52950.0,169440.0,0.8
32,No,Non-Travel,1109,Engineering,29,4,Medical,1046,4,Female,69,3,1,QA / Support Engineer,3,Single,4025,11135,9,No,12,3,2,0,10,2,3,8,7,7,7,0,7-10 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,48300,9660.0,4830.0,6037.5,6037.5,26565.0,0.55
34,No,Travel_Rarely,216,Sales,1,4,Marketing,1047,2,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,0,No,11,3,4,1,16,2,2,15,1,0,9,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,2.0,3,0.5,116700,23340.0,11670.0,19450.0,14587.5,69047.5,0.5916666666666667
59,No,Travel_Rarely,1089,Sales,1,2,Technical Degree,1048,2,Male,66,3,3,Manager,4,Married,11904,11038,3,Yes,14,3,3,1,14,1,1,6,4,0,4,0,4-6 yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,142848,28569.600000000002,14284.800000000001,29760.0,23808.0,96422.4,0.6749999999999999
45,No,Travel_Rarely,788,Human Resources,24,4,Medical,1049,2,Male,36,3,1,Human Resources,2,Single,2177,8318,1,No,16,3,1,0,6,3,3,6,3,0,4,0,4-6 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,26124,5224.8,2612.4,3265.5,3265.5,14368.2,0.55
53,No,Travel_Frequently,124,Sales,2,3,Marketing,1050,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,No,12,3,1,1,30,2,3,15,7,6,12,0,10+ yrs,Q3,2 Medium,0.2,0.1,2.5,4,0.5,90300,18060.0,9030.0,18812.5,15050.0,60952.5,0.675
36,Yes,Travel_Rarely,660,Engineering,15,3,Other,1052,1,Male,81,3,2,QA / Support Engineer,3,Divorced,4834,7858,7,No,14,3,2,1,9,3,2,1,0,0,0,1,0-1 yr,Q2,3 High,0.2,0.1,2.0,3,0.5,58008,11601.6,5800.8,9668.0,7251.0,34321.4,0.5916666666666667
26,Yes,Travel_Frequently,342,Engineering,2,3,Life Sciences,1053,1,Male,57,3,1,Software Engineer,1,Married,2042,15346,6,Yes,14,3,2,1,6,2,3,3,2,1,2,1,2-3 yrs,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,24504,4900.8,2450.4,3063.0,3063.0,13477.2,0.55
34,No,Travel_Rarely,1333,Sales,10,4,Life Sciences,1055,3,Female,87,3,1,Sales Representative,3,Married,2220,18410,1,Yes,19,3,4,1,1,2,3,1,1,0,0,0,0-1 yr,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,26640,5328.0,2664.0,3330.0,3330.0,14652.0,0.55
28,No,Travel_Rarely,1144,Sales,10,1,Medical,1056,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,1,No,22,4,2,0,1,5,3,1,0,0,0,0,0-1 yr,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,12624,2524.8,1262.4,1578.0,1578.0,6943.200000000001,0.55
38,No,Travel_Frequently,1186,Engineering,3,4,Other,1060,3,Male,44,3,1,Software Engineer,3,Married,2821,2997,3,No,16,3,1,1,8,2,3,2,2,2,2,0,2-3 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,33852,6770.400000000001,3385.2000000000003,4231.5,4231.5,18618.6,0.5499999999999999
50,No,Travel_Rarely,1464,Engineering,2,4,Medical,1061,2,Male,62,3,5,Engineering Director,3,Married,19237,12853,2,Yes,11,3,4,1,29,2,2,8,1,7,7,0,7-10 yrs,Q4 (highest),3 High,0.2,0.1,4.0,6,0.5,230844,46168.8,23084.4,76948.0,57711.0,203912.2,0.8833333333333334
37,No,Travel_Rarely,124,Engineering,3,3,Other,1062,4,Female,35,3,2,Solutions Consultant,2,Single,4107,13848,3,No,15,3,1,0,8,3,2,4,3,0,1,0,4-6 yrs,Q2,2 Medium,0.2,0.1,2.0,3,0.5,49284,9856.800000000001,4928.400000000001,8214.0,6160.5,29159.7,0.5916666666666667
40,No,Travel_Rarely,300,Sales,26,3,Marketing,1066,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,No,14,3,2,1,8,3,2,7,7,7,5,0,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,2.0,3,0.5,100752,20150.4,10075.2,16792.0,12594.0,59611.600000000006,0.5916666666666667
26,No,Travel_Frequently,921,Engineering,1,1,Medical,1068,1,Female,66,2,1,Software Engineer,3,Divorced,2007,25265,1,No,13,3,3,2,5,5,3,5,3,1,3,0,4-6 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,24084,4816.8,2408.4,3010.5,3010.5,13246.2,0.55
46,No,Travel_Rarely,430,Engineering,1,4,Medical,1069,4,Male,40,3,5,Engineering Director,4,Divorced,19627,21445,9,No,17,3,4,2,23,0,3,2,2,2,2,0,2-3 yrs,Q4 (highest),4 Very High,0.2,0.1,4.0,6,0.5,235524,47104.8,23552.4,78508.0,58881.0,208046.2,0.8833333333333334
54,No,Travel_Rarely,1082,Sales,2,4,Life Sciences,1070,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,No,11,3,2,1,13,4,3,9,4,7,0,0,7-10 yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,128232,25646.4,12823.2,26715.0,21372.0,86556.6,0.675
56,No,Travel_Frequently,1240,Engineering,9,3,Medical,1071,1,Female,63,3,1,Software Engineer,3,Married,2942,12154,2,No,19,3,2,1,18,4,3,5,4,0,3,0,4-6 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,35304,7060.8,3530.4,4413.0,4413.0,19417.2,0.55
36,No,Travel_Rarely,796,Engineering,12,5,Medical,1073,4,Female,51,2,3,Platform / DevOps Lead,4,Single,8858,15669,0,No,11,3,2,0,15,2,2,14,8,7,8,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,106296,21259.2,10629.6,22145.0,17716.0,71749.8,0.675
55,No,Non-Travel,444,Engineering,2,1,Medical,1074,3,Male,40,2,4,Manager,1,Single,16756,17323,7,No,15,3,2,0,31,3,4,9,7,6,2,0,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,3.0,6,0.5,201072,40214.4,20107.2,50268.0,50268.0,160857.6,0.8
43,No,Travel_Rarely,415,Sales,25,3,Medical,1076,3,Male,79,2,3,Sales Executive,4,Divorced,10798,5268,5,No,13,3,3,1,18,5,3,1,0,0,0,0,0-1 yr,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,129576,25915.2,12957.6,26995.0,21596.0,87463.8,0.675
20,Yes,Travel_Frequently,769,Sales,9,3,Marketing,1077,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Yes,14,3,2,0,2,3,3,2,2,0,2,1,2-3 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,27876,5575.200000000001,2787.6000000000004,3484.5,3484.5,15331.800000000001,0.55
21,Yes,Travel_Rarely,1334,Engineering,10,3,Life Sciences,1079,3,Female,36,2,1,QA / Support Engineer,1,Single,1416,17258,1,No,13,3,1,0,1,6,2,1,0,1,0,1,0-1 yr,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,16992,3398.4,1699.2,2124.0,2124.0,9345.6,0.55
46,No,Travel_Rarely,1003,Engineering,8,4,Life Sciences,1080,4,Female,74,2,2,Software Engineer,1,Divorced,4615,21029,8,Yes,23,4,1,3,19,2,3,16,13,1,7,0,10+ yrs,Q2,1 Low,0.2,0.1,2.0,3,0.5,55380,11076.0,5538.0,9230.0,6922.5,32766.5,0.5916666666666667
51,Yes,Travel_Rarely,1323,Engineering,4,4,Life Sciences,1081,1,Male,34,3,1,Software Engineer,3,Married,2461,10332,9,Yes,12,3,3,3,18,2,4,10,0,2,7,1,7-10 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,29532,5906.400000000001,2953.2000000000003,3691.5,3691.5,16242.6,0.55
28,Yes,Non-Travel,1366,Engineering,24,2,Technical Degree,1082,2,Male,72,2,3,Solutions Consultant,1,Single,8722,12355,1,No,12,3,1,0,10,2,2,10,7,1,9,1,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,104664,20932.800000000003,10466.400000000001,21805.0,17444.0,70648.20000000001,0.6750000000000002
26,No,Travel_Rarely,192,Engineering,1,2,Medical,1083,1,Male,59,2,1,QA / Support Engineer,1,Married,3955,11141,1,No,16,3,1,2,6,2,3,5,3,1,3,0,4-6 yrs,Q2,1 Low,0.2,0.1,1.5,3,0.5,47460,9492.0,4746.0,5932.5,5932.5,26103.0,0.55
30,No,Travel_Rarely,1176,Engineering,20,3,Other,1084,3,Male,85,3,2,Platform / DevOps Lead,1,Married,9957,9096,0,No,15,3,3,1,7,1,2,6,2,0,2,0,4-6 yrs,Q4 (highest),1 Low,0.2,0.1,2.0,3,0.5,119484,23896.800000000003,11948.400000000001,19914.0,14935.5,70694.70000000001,0.5916666666666668
41,No,Travel_Rarely,509,Engineering,7,2,Technical Degree,1085,2,Female,43,4,1,Software Engineer,3,Married,3376,18863,1,No,13,3,3,0,10,3,3,10,6,0,8,0,7-10 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,40512,8102.400000000001,4051.2000000000003,5064.0,5064.0,22281.6,0.5499999999999999
38,No,Travel_Rarely,330,Engineering,17,1,Life Sciences,1088,3,Female,65,2,3,Solutions Consultant,3,Married,8823,24608,0,No,18,3,1,1,20,4,2,19,9,1,9,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,105876,21175.2,10587.6,22057.5,17646.0,71466.3,0.675
40,No,Travel_Rarely,1492,Engineering,20,4,Technical Degree,1092,1,Male,61,3,3,Solutions Consultant,4,Married,10322,26542,4,No,20,4,4,1,14,6,3,11,10,11,1,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,123864,24772.800000000003,12386.400000000001,25805.0,20644.0,83608.20000000001,0.675
27,No,Non-Travel,1277,Engineering,8,5,Life Sciences,1094,1,Male,87,1,1,QA / Support Engineer,3,Married,4621,5869,1,No,19,3,4,3,3,4,3,3,2,1,2,0,2-3 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,55452,11090.400000000001,5545.200000000001,6931.5,6931.5,30498.600000000002,0.55
55,No,Travel_Frequently,1091,Engineering,2,1,Life Sciences,1096,4,Male,65,3,3,Platform / DevOps Lead,2,Married,10976,15813,3,No,18,3,2,1,23,4,3,3,2,1,2,0,2-3 yrs,Q4 (highest),2 Medium,0.2,0.1,2.5,4,0.5,131712,26342.4,13171.2,27440.0,21952.0,88905.6,0.675
28,No,Travel_Rarely,857,Engineering,10,3,Other,1097,3,Female,59,3,2,Software Engineer,3,Single,3660,7909,3,No,13,3,4,0,10,4,4,8,7,1,7,0,7-10 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,43920,8784.0,4392.0,7320.0,5490.0,25986.0,0.5916666666666667
44,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,1098,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,14,3,4,1,24,1,3,20,6,3,6,1,10+ yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,125784,25156.800000000003,12578.400000000001,26205.0,20964.0,84904.20000000001,0.675
33,No,Travel_Rarely,654,Engineering,5,3,Life Sciences,1099,4,Male,34,2,3,Solutions Consultant,4,Divorced,7119,21214,4,No,15,3,3,1,9,2,3,3,2,1,2,0,2-3 yrs,Q3,4 Very High,0.2,0.1,2.5,4,0.5,85428,17085.600000000002,8542.800000000001,17797.5,14238.0,57663.9,0.675
35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1100,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Yes,22,4,1,0,9,2,3,8,7,4,7,1,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,114984,22996.800000000003,11498.400000000001,23955.0,19164.0,77614.20000000001,0.6750000000000002
33,Yes,Travel_Frequently,827,Engineering,29,4,Medical,1101,1,Female,54,2,2,Software Engineer,3,Single,4508,3129,1,No,22,4,2,0,14,4,3,13,7,3,8,1,10+ yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,54096,10819.2,5409.6,9016.0,6762.0,32006.800000000003,0.5916666666666667
28,No,Travel_Rarely,895,Engineering,15,2,Life Sciences,1102,1,Male,50,3,1,QA / Support Engineer,3,Divorced,2207,22482,1,No,16,3,4,1,4,5,2,4,2,2,2,0,4-6 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,26484,5296.8,2648.4,3310.5,3310.5,14566.2,0.55
34,No,Travel_Frequently,618,Engineering,3,1,Life Sciences,1103,1,Male,45,3,2,Solutions Consultant,4,Single,7756,22266,0,No,17,3,3,0,7,1,2,6,2,0,4,0,4-6 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,93072,18614.4,9307.2,15512.0,11634.0,55067.600000000006,0.5916666666666667
